id,label
lymphocytic colitis,Entity
Abnormality of retinal pigmentation,Entity
Abnormal circulating insulin level,Entity
extrahepatic bile duct leiomyosarcoma,Entity
benign neoplasm of pharynx,Entity
respiratory system benign neoplasm,Entity
non-cutaneous melanoma,Entity
small intestinal mucosa-associated lymphoid tissue lymphoma,Entity
pancreatic neuroendocrine tumor G1,Entity
Increased circulating ACTH level,Entity
gastric small cell neuroendocrine carcinoma,Entity
adenosquamous bile duct carcinoma,Entity
chronic intestinal vascular insufficiency,Entity
Clevudine,Entity
Arachnodactyly,Entity
Anonychia,Entity
transient familial neonatal hyperbilirubinemia,Entity
ampulla of vater squamous cell carcinoma,Entity
PTPRO,Entity
fibroepithelial polyp of the anus,Entity
Ascaridida infectious disease,Entity
ATOH8,Entity
gastric fundus carcinoma,Entity
gastric pylorus carcinoma,Entity
"carcinoma of stomach, salivary gland type",Entity
bone carcinoma,Entity
angiodysplasia of intestine,Entity
postgastrectomy syndrome,Entity
neurogenic bowel,Entity
congenital enteropathy involving intestinal mucosa development,Entity
solitary rectal ulcer syndrome,Entity
cryptogenic multifocal ulcerous stenosing enteritis,Entity
retromolar area cancer,Entity
MIR145,Entity
"carcinoma of esophagus, salivary gland type",Entity
pancreatic mucinous-cystic neoplasm with an associated invasive carcinoma,Entity
Unsteady gait,Entity
External ophthalmoplegia,Entity
Macular dystrophy,Entity
TRNK,Entity
TRNL1,Entity
mitochondrial disease with eye involvement,Entity
mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA,Entity
microinvasive gastric cancer,Entity
mucinous gastric adenocarcinoma,Entity
signet ring cell gastric adenocarcinoma,Entity
Acanthocytosis,Entity
intrauterine growth restriction-short stature-early adult-onset diabetes syndrome,Entity
Abnormality of the menstrual cycle,Entity
connective tissue cancer,Entity
metolachlor,Entity
Abnormal mitral valve morphology,Entity
eyelids malposition disorder,Entity
Mitochondrial respiratory chain defects,Entity
Macrovesicular hepatic steatosis,Entity
Microvesicular hepatic steatosis,Entity
mitochondrial disorder due to a defect in mitochondrial protein synthesis,Entity
Cerebellar agenesis,Entity
Optic nerve hypoplasia,Entity
Pectus carinatum,Entity
Convex nasal ridge,Entity
mature gastric teratoma,Entity
pancreatic steatorrhea,Entity
pancreatic mucinous ductal ectasia,Entity
disorder of lipid absorption and transport,Entity
urea cycle disorder,Entity
Femoral hernia,Entity
Short philtrum,Entity
bile duct carcinoma in situ,Entity
MIR23B,Entity
MIR191,Entity
MIR149,Entity
PCYT1A,Entity
GSTM2,Entity
Neonatal onset,Entity
Young adult onset,Entity
lower lip cancer,Entity
Povidone,Entity
Aminacrine,Entity
idiopathic copper-associated cirrhosis,Entity
hepatoportal sclerosis,Entity
primitive portal vein thrombosis,Entity
early-onset familial noncirrhotic portal hypertension,Entity
Microcystins,Entity
thoracic benign neoplasm,Entity
Cobamamide,Entity
Hepatic arteriovenous malformation,Entity
PNLIP,Entity
Increased level of propylene glycol in blood,Entity
Micronodular cirrhosis,Entity
esophageal varices,Entity
Epicanthus,Entity
Long philtrum,Entity
Wide anterior fontanel,Entity
Buphthalmos,Entity
Splenic cyst,Entity
colon mucosa-associated lymphoid tissue lymphoma,Entity
Germ cell neoplasia,Entity
Abnormality of alkaline phosphatase level,Entity
X-linked dominant inheritance,Entity
cecum villous adenoma,Entity
Abnormality of the tongue,Entity
extrahepatic bile duct rhabdomyosarcoma,Entity
JAZF1,Entity
ADCY5,Entity
carcinoma ex pleomorphic adenoma,Entity
neoplasm of jaw,Entity
mandibular cancer,Entity
abnormality of glucagon secretion,Entity
post-surgical hypoinsulinemia,Entity
pancreatic cholera,Entity
Increased hematocrit,Entity
TMPRSS15,Entity
proctocolitis,Entity
Multiple small bowel atresias,Entity
Jejunal atresia,Entity
esophagus lymphoma,Entity
thoracic cancer,Entity
malignant neoplasm of abdominal esophagus,Entity
malignant neoplasm of cervical esophagus,Entity
ALDH1L2,Entity
Abnormal thorax morphology,Entity
Midgut malrotation,Entity
Adrenocorticotropic hormone excess,Entity
Appendiceal mucinous neoplasm,Entity
classic neuroendocrine tumor of appendix,Entity
Pancreatic calcification,Entity
Elevated maternal serum alpha-fetoprotein,Entity
Hyperactive bowel sounds,Entity
Abnormal sweat electrolytes,Entity
ECHDC1,Entity
Myocardial steatosis,Entity
Neonatal death,Entity
Palmoplantar hyperhidrosis,Entity
Pheochromocytoma,Entity
Rectocele,Entity
Mucosal telangiectasiae,Entity
combined pancreatic lipase-colipase deficiency,Entity
Meglumine antimoniate,Entity
Polyvinyl alcohol,Entity
thoracic disease,Entity
Ciliophora infectious disease,Entity
Hepadnaviridae infectious disease,Entity
Herpesviridae infectious disease,Entity
infectious disease of the nervous system,Entity
gastric leiomyoma,Entity
small intestine leiomyoma,Entity
CTHRC1,Entity
papillary extrahepatic bile duct adenocarcinoma,Entity
extrahepatic bile duct clear cell adenocarcinoma,Entity
Finger syndactyly,Entity
Hypoplasia of the ovary,Entity
glyphosate,Entity
gallbladder leiomyosarcoma,Entity
CIDEA,Entity
MCCC1,Entity
Hypoplasia of the corpus callosum,Entity
Hypoplasia of the brainstem,Entity
esophageal diverticulosis,Entity
CNS demyelination,Entity
Abetalipoproteinemia,Entity
Progressive visual loss,Entity
Steppage gait,Entity
Decreased erythrocyte sedimentation rate,Entity
autosomal recessive cerebellar ataxia,Entity
hypobetalipoproteinemia,Entity
metabolic disease with pigmentary retinitis,Entity
lipoma of the rectum,Entity
esophagus leiomyosarcoma,Entity
overgrowth syndrome,Entity
rectal hyperplastic polyp,Entity
alachlor,Entity
chlorimuron ethyl,Entity
Dicamba,Entity
Fonofos,Entity
metribuzin,Entity
terbufos,Entity
Trifluralin,Entity
sublingual gland neoplasm,Entity
parotid gland neoplasm,Entity
pancreatic signet ring cell adenocarcinoma,Entity
tubulovillous adenoma,Entity
anal margin squamous cell carcinoma,Entity
Hepatocellular necrosis,Entity
Increased fecal coproporphyrin 3,Entity
Long hairs growing from helix of pinna,Entity
Facial hirsutism,Entity
colorectal gastrointestinal stromal tumor,Entity
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",Entity
"diarrhea 11, malabsorptive, congenital",Entity
mixed ductal-endocrine carcinoma of pancreas,Entity
dientamoebiasis,Entity
MIR362,Entity
neoplasm of floor of mouth,Entity
Benign neoplasm of the central nervous system,Entity
Luseogliflozin,Entity
Increased waist to hip ratio,Entity
CDKAL1,Entity
PLEKHA1,Entity
TMEM155,Entity
KCNU1,Entity
C2CD4B,Entity
MIR221,Entity
MIR339,Entity
MIR33B,Entity
MIR532,Entity
MIR628,Entity
MIR744,Entity
MIR1249,Entity
MIR1296,Entity
MIR1306,Entity
MIR1228,Entity
MIR1226,Entity
MIR1301,Entity
MIR1908,Entity
MIR2116,Entity
MIR4516,Entity
MIR4482,Entity
MIR8061,Entity
Indium,Entity
Tantalum,Entity
intermediate DEND syndrome,Entity
MIR30B,Entity
perfluorododecanoic acid,Entity
perfluoroheptanoic acid,Entity
Hyperpigmentation in sun-exposed areas,Entity
anal melanoma,Entity
gastric adenocarcinoma and proximal polyposis of the stomach,Entity
gingival neoplasm,Entity
appendix lymphoma,Entity
MIR942,Entity
hepatitis C induced liver cirrhosis,Entity
Etidocaine,Entity
SCT,Entity
SLC25A29,Entity
duplication of the esophagus,Entity
congenital esophageal diverticulum,Entity
Abnormality of the metaphysis,Entity
Abnormality of epiphysis morphology,Entity
paranasal sinus squamous cell carcinoma,Entity
Asymmetric growth,Entity
PAH,Entity
Short metacarpal,Entity
Mildly elevated creatine kinase,Entity
Pes planus,Entity
Abnormality of the humerus,Entity
Abnormal hip bone morphology,Entity
genetic alopecia,Entity
cloacogenic carcinoma,Entity
"visceral neuropathy, familial, autosomal dominant",Entity
myopathic intestinal pseudoobstruction,Entity
unclassified intestinal pseudoobstruction,Entity
distal colitis,Entity
pancolitis,Entity
anus basaloid carcinoma,Entity
Central sleep apnea,Entity
DSC2,Entity
SPIN2A,Entity
MIR1-1,Entity
MIR18A,Entity
MIR188,Entity
MIR342,Entity
MIR367,Entity
MIR505,Entity
MIR627,Entity
MIR660,Entity
MIR766,Entity
MIR877,Entity
MIR1246,Entity
MIR1291,Entity
MIR378C,Entity
MIR4448,Entity
MIR6815,Entity
Anti-Infective Agents,Entity
Clavulanic Acid,Entity
Dimethylformamide,Entity
laminopathy type Decaudain-Vigouroux,Entity
MIR194-2,Entity
MIR28,Entity
MIR365B,Entity
Decreased serum thromboxane B2,Entity
undifferentiated gallbladder carcinoma,Entity
Hyperphosphaturia,Entity
gastroesophageal junction adenocarcinoma,Entity
Abnormal pupil morphology,Entity
Abnormal anterior chamber morphology,Entity
lower gum cancer,Entity
Ineffective esophageal peristalsis,Entity
gastric leiomyosarcoma (disease),Entity
salivary gland adenosquamous carcinoma,Entity
pancreatic serous cystadenoma,Entity
squamous cell carcinoma of the oral tongue,Entity
squamous cell carcinoma of buccal mucosa,Entity
Decreased circulating cortisol level,Entity
lymphocytic gastritis,Entity
granulomatous gastritis,Entity
alcoholic gastritis,Entity
chronic erosive gastritis,Entity
collagenous gastritis,Entity
Hypoproteinemic edema,Entity
mucositis,Entity
intra-abdominal hemangioma,Entity
Sphincter of Oddi dyskinesia,Entity
Abnormal biliary tract physiology,Entity
Atretic vas deferens,Entity
Reduced sperm motility,Entity
Decreased numbers of nephrons,Entity
Absent vas deferens,Entity
peripheral nervous system cancer,Entity
liver cavernous hemangioma,Entity
non-functioning endocrine neoplasm,Entity
maxillary sinus neoplasm,Entity
malignant gastric granular cell tumor,Entity
Telangiectasia of the skin,Entity
Wide intermamillary distance,Entity
Hypoplasia of the maxilla,Entity
Sparse and thin eyebrow,Entity
Erectile dysfunction,Entity
splenic flexure cancer,Entity
anal gland adenocarcinoma,Entity
rectal sarcomatoid carcinoma,Entity
Febrile seizure (within the age range of 3 months to 6 years),Entity
Epidermal acanthosis,Entity
perinatal disease,Entity
intraductal papilloma,Entity
GADL1,Entity
Freckled genitalia,Entity
Elevated urinary carboxylic acid,Entity
Early cutaneous photosensitivity,Entity
Reduced factor X activity,Entity
postcricoid region cancer,Entity
indeterminate colitis,Entity
mitochondrial oxidative phosphorylation disorder due to a large-scale single deletion of mitochondrial DNA,Entity
